	sentence	named_entity	rank
938	It took Montreal 30 years to pay off its Olympic debt.	"[{""text"": ""Montreal"", ""type"": ""GPE"", ""start"": 8, ""end"": 16, ""cms"": null}, {""text"": ""30 years"", ""type"": ""DATE"", ""start"": 17, ""end"": 25, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 41, ""end"": 48, ""cms"": null}]"	34
939	The upshot was that Los Angeles was the only city in for 1984.	"[{""text"": ""Los Angeles"", ""type"": ""GPE"", ""start"": 20, ""end"": 31, ""cms"": null}, {""text"": ""1984"", ""type"": ""DATE"", ""start"": 57, ""end"": 61, ""cms"": null}]"	34
940	Because it was the only bidder, it was able to dictate terms.	[]	34
941	So the IOC was cut out of all the TV and sponsorship deals but it was able to turn to the sizeable profits LA made to its own advantage in other ways.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 7, ""end"": 10, ""cms"": null}, {""text"": ""LA"", ""type"": ""ORG"", ""start"": 107, ""end"": 109, ""cms"": null}]"	34
942	It used it to incentivise other cities to bid.	[]	34
943	Five applied to host in 1992.	"[{""text"": ""Five"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""1992"", ""type"": ""DATE"", ""start"": 24, ""end"": 28, ""cms"": null}]"	34
944	Eight in 2000.	"[{""text"": ""Eight"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 5, ""cms"": null}, {""text"": ""2000"", ""type"": ""DATE"", ""start"": 9, ""end"": 13, ""cms"": null}]"	34
945	Eleven in 2004.	"[{""text"": ""Eleven"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""2004"", ""type"": ""DATE"", ""start"": 10, ""end"": 14, ""cms"": null}]"	34
946	The IOC became “a monopoly rights holder of a business that seeks to extract rent from cities”, as Gaffney puts it.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 4, ""end"": 7, ""cms"": null}, {""text"": ""Gaffney"", ""type"": ""PERSON"", ""start"": 99, ""end"": 106, ""cms"": null}]"	34
947	“They depend on having a group of cities competing against each other, raising the stakes.”  Where there was resistance, it came from the fringes.	[]	34
948	In Amsterdam protesters posted bags of marijuana to the IOC’s officials, then pelted them with eggs and tomatoes when they appeared in public.	"[{""text"": ""Amsterdam"", ""type"": ""GPE"", ""start"": 3, ""end"": 12, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 56, ""end"": 59, ""cms"": null}]"	34
949	In Berlin a coalition of “anarchists, dropouts, punks, gays and lesbians, the alternatives, the stone-throwers, the fire-eaters, the grafters, the poor, the drunkards and the madmen” marched in the streets when the IOC made its final inspection of the city.	"[{""text"": ""Berlin"", ""type"": ""GPE"", ""start"": 3, ""end"": 9, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 215, ""end"": 218, ""cms"": null}]"	34
950	The difference now is Olympic resistance has become mainstream.	[]	34
951	“What we’re seeing,” Gaffney says, is that “the more information citizens have about how the IOC works, the less likely they are to want to engage in that kind of business contract”.	"[{""text"": ""Gaffney"", ""type"": ""PERSON"", ""start"": 21, ""end"": 28, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 93, ""end"": 96, ""cms"": null}]"	34
952	 Facebook Twitter Pinterest The beach volleyball arena at the Athens Olympics complex, photographed in 2014.	"[{""text"": ""Athens Olympics"", ""type"": ""EVENT"", ""start"": 62, ""end"": 77, ""cms"": null}, {""text"": ""2014"", ""type"": ""DATE"", ""start"": 103, ""end"": 107, ""cms"": null}]"	34
953	Photograph: Milos Bicanski/Getty Images	"[{""text"": ""Milos Bicanski"", ""type"": ""PERSON"", ""start"": 12, ""end"": 26, ""cms"": null}, {""text"": ""Getty Images"", ""type"": ""ORG"", ""start"": 27, ""end"": 39, ""cms"": null}]"	34
954	 Chris Dempsey was one of the leaders of the No Boston Olympics campaign.	"[{""text"": ""Chris Dempsey"", ""type"": ""PERSON"", ""start"": 1, ""end"": 14, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 19, ""end"": 22, ""cms"": null}]"	34
955	He once worked at the management consultancy Bain, and had been an assistant secretary of transportation for Massachusetts.	"[{""text"": ""Bain"", ""type"": ""ORG"", ""start"": 45, ""end"": 49, ""cms"": null}, {""text"": ""Massachusetts"", ""type"": ""GPE"", ""start"": 109, ""end"": 122, ""cms"": null}]"	34
956	“We were the people that showed up to meetings with suits on and PowerPoint presentations,” Dempsey says.	"[{""text"": ""Dempsey"", ""type"": ""PERSON"", ""start"": 92, ""end"": 99, ""cms"": null}]"	34
957	“We were comfortable working on the inside, so to speak.”	[]	34
958	 Dempsey and his group simply saw it is a question of civic priorities.	"[{""text"": ""Dempsey"", ""type"": ""PERSON"", ""start"": 1, ""end"": 8, ""cms"": null}]"	34
959	“The Olympics would be a huge net cost on our city and our state, in that if our governor and mayor were focused on building a stadium and building a velodrome, they were going to be less focused on improving education and fixing roads.”	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 5, ""end"": 13, ""cms"": null}]"	34
960	It was, Gaffney adds, “a clear-eyed, pragmatic, American way of looking at this, to say: ‘We’re not going to spend tax money on hosting a three-week party.’”	"[{""text"": ""Gaffney"", ""type"": ""PERSON"", ""start"": 8, ""end"": 15, ""cms"": null}, {""text"": ""American"", ""type"": ""NORP"", ""start"": 48, ""end"": 56, ""cms"": null}, {""text"": ""three-week"", ""type"": ""DATE"", ""start"": 138, ""end"": 148, ""cms"": null}]"	34
961	 	[]	34
962	The mixed fortunes of Melbourne's 1956 Olympic venues, 60 years on Read more  Over the course of two months early in 2015, public opinion in Boston completely flipped.	"[{""text"": ""Melbourne"", ""type"": ""GPE"", ""start"": 22, ""end"": 31, ""cms"": null}, {""text"": ""1956"", ""type"": ""DATE"", ""start"": 34, ""end"": 38, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""60 years"", ""type"": ""DATE"", ""start"": 55, ""end"": 63, ""cms"": null}, {""text"": ""two months"", ""type"": ""DATE"", ""start"": 97, ""end"": 107, ""cms"": null}, {""text"": ""2015"", ""type"": ""DATE"", ""start"": 117, ""end"": 121, ""cms"": null}, {""text"": ""Boston"", ""type"": ""GPE"", ""start"": 141, ""end"": 147, ""cms"": null}]"	34
963	In January it had been polling 54% in favour of the bid.	"[{""text"": ""January"", ""type"": ""DATE"", ""start"": 3, ""end"": 10, ""cms"": null}, {""text"": ""54%"", ""type"": ""PERCENT"", ""start"": 31, ""end"": 34, ""cms"": null}]"	34
964	By March, the figure fell to 38%.	"[{""text"": ""March"", ""type"": ""DATE"", ""start"": 3, ""end"": 8, ""cms"": null}, {""text"": ""38%"", ""type"": ""PERCENT"", ""start"": 29, ""end"": 32, ""cms"": null}]"	34
965	In between, No Boston Olympics picked apart the details of the bid, cut through the “glossy brochures showing how the venues would look” and made it clear “the taxpayers were on the hook”.	"[{""text"": ""No Boston Olympics"", ""type"": ""EVENT"", ""start"": 12, ""end"": 30, ""cms"": null}]"	34
966	 The Boston bid became untenable.	"[{""text"": ""Boston"", ""type"": ""GPE"", ""start"": 5, ""end"": 11, ""cms"": null}]"	34
967	Dempsey says it was “a reaction to the excesses of recent years.	"[{""text"": ""Dempsey"", ""type"": ""PERSON"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""recent years"", ""type"": ""DATE"", ""start"": 51, ""end"": 63, ""cms"": null}]"	34
968	Especially Beijing but also London, because when you look at what was actually spent on those Olympics it is something like four times the original budget.”	"[{""text"": ""Beijing"", ""type"": ""GPE"", ""start"": 11, ""end"": 18, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 28, ""end"": 34, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 94, ""end"": 102, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 124, ""end"": 128, ""cms"": null}]"	34
969	 	[]	34
970	In Hamburg, on the other hand, the anti-Olympic movement was rooted in the left.	"[{""text"": ""Hamburg"", ""type"": ""GPE"", ""start"": 3, ""end"": 10, ""cms"": null}, {""text"": ""anti-Olympic"", ""type"": ""PERSON"", ""start"": 35, ""end"": 47, ""cms"": null}]"	34
971	Florian Kasiske ran the PR for the NOlympia campaign.	"[{""text"": ""Florian Kasiske"", ""type"": ""PERSON"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""NOlympia"", ""type"": ""ORG"", ""start"": 35, ""end"": 43, ""cms"": null}]"	34
972	“There was a spectrum,” he says.	[]	34
973	It combined students, young members of the left-wing parties and a lot of harbour workers who were against the Olympics too, because their jobs were being threatened.”	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 111, ""end"": 119, ""cms"": null}]"	34
974	 Kasiske says one of the big issues was the gentrification of the city, especially around the harbour.	"[{""text"": ""Kasiske"", ""type"": ""PERSON"", ""start"": 1, ""end"": 8, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 14, ""end"": 17, ""cms"": null}]"	34
975	“The Games are a big motor for displacement of poor people from inner city areas.”	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 5, ""end"": 10, ""cms"": null}]"	34
976	The other was the immigration crisis.	[]	34
977	“The people kept asking: ‘How can we organise the Olympics when we have to find housing for so many of the people who have come to the city?	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 50, ""end"": 58, ""cms"": null}]"	34
978	These people are sleeping in tents, and the politicians want to make a new velodrome?’”	[]	34
979	 Facebook Twitter Pinterest	[]	34
980	Protesters campaign against the project of Annecy 2018 Olympic bid in 2011.	"[{""text"": ""Annecy"", ""type"": ""GPE"", ""start"": 43, ""end"": 49, ""cms"": null}, {""text"": ""2018"", ""type"": ""DATE"", ""start"": 50, ""end"": 54, ""cms"": null}, {""text"": ""2011"", ""type"": ""DATE"", ""start"": 70, ""end"": 74, ""cms"": null}]"	34
981	Photograph: Denis Balibouse/Reuters	"[{""text"": ""Denis Balibouse"", ""type"": ""PERSON"", ""start"": 12, ""end"": 27, ""cms"": null}, {""text"": ""Reuters"", ""type"": ""ORG"", ""start"": 28, ""end"": 35, ""cms"": null}]"	34
982	 In Boston and Hamburg, small, well-organised protest movements faced down powerful political and corporate coalitions.	"[{""text"": ""Boston"", ""type"": ""GPE"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""Hamburg"", ""type"": ""GPE"", ""start"": 15, ""end"": 22, ""cms"": null}]"	34
983	“The people that were pushing the bid were people that stood to benefit,” Dempsey says.	"[{""text"": ""Dempsey"", ""type"": ""PERSON"", ""start"": 74, ""end"": 81, ""cms"": null}]"	34
984	In Hamburg, NOlympia overcame a bid backed by the mayor and the chamber of commerce.	"[{""text"": ""Hamburg"", ""type"": ""GPE"", ""start"": 3, ""end"": 10, ""cms"": null}, {""text"": ""NOlympia"", ""type"": ""ORG"", ""start"": 12, ""end"": 20, ""cms"": null}]"	34
985	Both cases reflected Gaffney’s view the Olympics have become about “the selling of the city by the city’s own elites”.	"[{""text"": ""Gaffney"", ""type"": ""PERSON"", ""start"": 21, ""end"": 28, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 40, ""end"": 48, ""cms"": null}]"	34
986	The more information the public have about all this, he says, “the less likely they are to want to engage in it”.	[]	34
987	Dempsey agrees: “Cities are starting to understand the IOC’s demands are unreasonable.	"[{""text"": ""Dempsey"", ""type"": ""PERSON"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 55, ""end"": 58, ""cms"": null}]"	34
988	 “The IOC only have power if cities show up to bid.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 6, ""end"": 9, ""cms"": null}]"	34
989	Eventually it may come to a breaking point where the IOC has to make real reforms.”	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 53, ""end"": 56, ""cms"": null}]"	34
990	 Russia's Olympic crisis lays bare a prevailing political apathy in sport | Gideon Haigh Read more  In Monaco Bach introduced Agenda 2020, a plan to reduce the barriers to bidding.	"[{""text"": ""Russia"", ""type"": ""GPE"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""Gideon Haigh"", ""type"": ""PERSON"", ""start"": 76, ""end"": 88, ""cms"": null}, {""text"": ""Monaco"", ""type"": ""GPE"", ""start"": 103, ""end"": 109, ""cms"": null}, {""text"": ""Bach"", ""type"": ""PERSON"", ""start"": 110, ""end"": 114, ""cms"": null}, {""text"": ""Agenda 2020"", ""type"": ""LAW"", ""start"": 126, ""end"": 137, ""cms"": null}]"	34
991	Dempsey suggests it is not enough.	"[{""text"": ""Dempsey"", ""type"": ""PERSON"", ""start"": 0, ""end"": 7, ""cms"": null}]"	34
992	“I would question whether moving to a different city every four years is really a model that makes sense in today’s world.	"[{""text"": ""every four years"", ""type"": ""DATE"", ""start"": 53, ""end"": 69, ""cms"": null}, {""text"": ""today"", ""type"": ""DATE"", ""start"": 108, ""end"": 113, ""cms"": null}]"	34
993	Maybe in the 1890s it made sense but you are now in a world where 99.9% of people that engage with the Olympics do it on a screen.”	"[{""text"": ""the 1890s"", ""type"": ""DATE"", ""start"": 9, ""end"": 18, ""cms"": null}, {""text"": ""99.9%"", ""type"": ""PERCENT"", ""start"": 66, ""end"": 71, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 103, ""end"": 111, ""cms"": null}]"	34
994	He believes the Games should have a single permanent host venue.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 16, ""end"": 21, ""cms"": null}]"	34
995	 Gaffney is more radical.	"[{""text"": ""Gaffney"", ""type"": ""PERSON"", ""start"": 1, ""end"": 8, ""cms"": null}]"	34
996	“The same mistakes are made over and over again.	[]	34
997	So it can’t be an accident and if it’s not an accident, then we have to realise that the IOC’s business model is noxious,” he says.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 89, ""end"": 92, ""cms"": null}]"	34
998	“We need to have a serious rethink about the way these events drive inequality on a global scale.	[]	34
999	And the best way to do that is to stop them.	[]	34
1000	Full stop.”	[]	34
1001	The Rio Olympic Games are still a week away but the biggest and most important race has been underway for months.	"[{""text"": ""The Rio Olympic Games"", ""type"": ""EVENT"", ""start"": 0, ""end"": 21, ""cms"": null}, {""text"": ""a week"", ""type"": ""DATE"", ""start"": 32, ""end"": 38, ""cms"": null}, {""text"": ""months"", ""type"": ""DATE"", ""start"": 106, ""end"": 112, ""cms"": null}]"	87
1002	Forget the 100m final – the contest for the host city to be ready on time is the most dramatic, high pressure test of them all.	"[{""text"": ""100m"", ""type"": ""QUANTITY"", ""start"": 11, ""end"": 15, ""cms"": null}]"	87
1003	 	[]	87
1004	Along with the Games’ budget-busting price tag, host cities must also contend with the likelihood that most of the venues face white elephant futures.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 15, ""end"": 20, ""cms"": null}]"	87
1005	For those cities that do stay the course and win hosting rights, the months leading up the lighting of the flame can make the honour seem more like a curse.	"[{""text"": ""the months"", ""type"": ""DATE"", ""start"": 65, ""end"": 75, ""cms"": null}]"	87
1006	Far from being lauded, the host city and country are put on global trial.	[]	87
1007	 	[]	87
1008	This is now a well worn routine but even so, Rio seems to be doing it especially tough.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 45, ""end"": 48, ""cms"": null}]"	87
1009	The crushing Olympic expectation has been accompanied by a political crisis and a health emergency, and comes just two years after hosting a Fifa World Cup that left Brazil with a surplus of expensive football stadiums that are now being used as bus depots.	"[{""text"": ""Olympic"", ""type"": ""ORG"", ""start"": 13, ""end"": 20, ""cms"": null}, {""text"": ""just two years"", ""type"": ""DATE"", ""start"": 110, ""end"": 124, ""cms"": null}, {""text"": ""a Fifa World Cup"", ""type"": ""EVENT"", ""start"": 139, ""end"": 155, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 166, ""end"": 172, ""cms"": null}]"	87
