	sentence	named_entity	rank
1668	Five neighbourhoods have been mapped out and named by the public in advance.	"[{""text"": ""Five"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 4, ""cms"": null}]"	60
1669	Complex planning applications have been submitted.	[]	60
1670	The first dwellings in the forthcoming Chobham Manor should be complete in 2014, but who will end up living there?	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 4, ""end"": 9, ""cms"": null}, {""text"": ""Chobham Manor"", ""type"": ""FAC"", ""start"": 39, ""end"": 52, ""cms"": null}, {""text"": ""2014"", ""type"": ""DATE"", ""start"": 75, ""end"": 79, ""cms"": null}]"	60
1671	In line with the demands of mayor's new London Plan, 35% of the homes must be affordable.	"[{""text"": ""London Plan"", ""type"": ""ORG"", ""start"": 40, ""end"": 51, ""cms"": null}, {""text"": ""35%"", ""type"": ""PERCENT"", ""start"": 53, ""end"": 56, ""cms"": null}]"	60
1672	"

What, though, does ""affordable"" really mean?"	[]	60
1673	"In London, where accommodation costs are daily more insane, the coming squeeze on housing and other benefits combined with the advent of the government's ill-named ""affordable rent"" product in preference to subsidising cheaper ""social rents"" raise the prospect of the next generation of ""affordable"" homes being beyond the financial reach of increasing numbers of London households whose housing needs are great."	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 3, ""end"": 9, ""cms"": null}, {""text"": ""daily"", ""type"": ""DATE"", ""start"": 41, ""end"": 46, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 364, ""end"": 370, ""cms"": null}]"	60
1674	"

"	[]	60
1675	Place-making, to use the jargon, is a complicated art, yet there is widespread confidence that the leadership of the OPLC has mastered it as well as anyone.	"[{""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 117, ""end"": 121, ""cms"": null}]"	60
1676	Operators will be assigned to other sports venues in the park – the aquatics and handball centres – early next year to make them ready for public use.	"[{""text"": ""early next year"", ""type"": ""DATE"", ""start"": 100, ""end"": 115, ""cms"": null}]"	60
1677	Much thought has been devoted to filling the park's open spaces with events and attractions when it reopens following the Games.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 122, ""end"": 127, ""cms"": null}]"	60
1678	But a half-dead stadium, a half-empty media hub and rows of new homes that ordinary Londoners can't afford would undermine the legacy landscape.	"[{""text"": ""half"", ""type"": ""CARDINAL"", ""start"": 6, ""end"": 10, ""cms"": null}, {""text"": ""half"", ""type"": ""CARDINAL"", ""start"": 27, ""end"": 31, ""cms"": null}, {""text"": ""Londoners"", ""type"": ""NORP"", ""start"": 84, ""end"": 93, ""cms"": null}]"	60
1679	These things must not come to pass.	[]	60
1680	"Artist's impression of post-Olympics broadcast and press centres

"	[]	54
1681	As I surveyed the third floor of the Olympic Park press centre I was seized by a profound insight.	"[{""text"": ""third"", ""type"": ""ORDINAL"", ""start"": 18, ""end"": 23, ""cms"": null}, {""text"": ""Olympic Park"", ""type"": ""FAC"", ""start"": 37, ""end"": 49, ""cms"": null}]"	54
1682	This room is very long, I thought.	[]	54
1683	Very long indeed.	[]	54
1684	I calculated that Usain Bolt in full flight would get from one end to the other in just under 15 seconds, which gives you a clue about the distance we're discussing.	"[{""text"": ""Usain Bolt"", ""type"": ""PERSON"", ""start"": 18, ""end"": 28, ""cms"": null}, {""text"": ""just under 15 seconds"", ""type"": ""TIME"", ""start"": 83, ""end"": 104, ""cms"": null}]"	54
1685	He'd cover the width in roughly five, assuming he didn't collide with a lift shaft.	"[{""text"": ""roughly five"", ""type"": ""CARDINAL"", ""start"": 24, ""end"": 36, ""cms"": null}]"	54
1686	"

"	[]	54
1687	It was, in short, a cavernous, sterile space, naked but for stacks of shrink-wrapped carpet tiles awaiting the arrival of a fitter.	[]	54
1688	While the games are taking place, this floor and four others will be rammed with written word sports journalists.	"[{""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 49, ""end"": 53, ""cms"": null}]"	54
1689	And when the games are over?	[]	54
1690	Who knows?	[]	54
1691	"

"	[]	54
1692	My visit to the press centre was, rather suitably, part of a media tour organised by the Olympic Park Legacy Company (OPLC), whose job it is to ensure that the park's 500 East London acres and the structures they contain do not go to waste after the gongs have been awarded and the athletes have gone home.	"[{""text"": ""the Olympic Park Legacy Company"", ""type"": ""ORG"", ""start"": 85, ""end"": 116, ""cms"": null}, {""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 118, ""end"": 122, ""cms"": null}, {""text"": ""500 East London acres"", ""type"": ""QUANTITY"", ""start"": 167, ""end"": 188, ""cms"": null}]"	54
1693	A prominent part of that task is the creation of a commercial district in the north-west corner of the park on the banks of the River Lea navigation canal.	"[{""text"": ""the River Lea"", ""type"": ""FAC"", ""start"": 124, ""end"": 137, ""cms"": null}]"	54
1694	"

The plan is for the press centre, with its 300,000 square feet of floor, to become office space where cutting edge tech and creative industries flourish and multiply."	"[{""text"": ""300,000 square feet"", ""type"": ""QUANTITY"", ""start"": 45, ""end"": 64, ""cms"": null}]"	54
1695	The neighbouring - and twice the size - broadcast centre, from which billions of hours of TV and radio output will emerge for three weeks next summer, must also be filled with tenants of the same, preferred kind.	"[{""text"": ""billions of hours"", ""type"": ""TIME"", ""start"": 69, ""end"": 86, ""cms"": null}, {""text"": ""three weeks"", ""type"": ""DATE"", ""start"": 126, ""end"": 137, ""cms"": null}, {""text"": ""next summer"", ""type"": ""DATE"", ""start"": 138, ""end"": 149, ""cms"": null}]"	54
1696	"

"	[]	54
1697	"The OPLC's website stresses the proposed district's proximity to the art galleries of Hackney Wick across the waterway, and notes eagerly that the neighbourhood was tipped by Vogue to ""become the centre of the cultural universe."""	"[{""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""Hackney Wick"", ""type"": ""GPE"", ""start"": 86, ""end"": 98, ""cms"": null}, {""text"": ""Vogue"", ""type"": ""ORG"", ""start"": 175, ""end"": 180, ""cms"": null}]"	54
1698	Projections of the post-games era depict a buzzing hub of happening innovation and sophisticated lifestyle consumption, complete with hair salons and cafes.	"[{""text"": ""the post-games era"", ""type"": ""DATE"", ""start"": 15, ""end"": 33, ""cms"": null}]"	54
1699	"

I think you're getting the idea, and I can certainly vouch for the great view of London the upper levels of the press centre offers, from the Victorian Gainsborough primary school in the foreground to a glimpse of the mighty Shard far beyond."	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 83, ""end"": 89, ""cms"": null}, {""text"": ""Victorian"", ""type"": ""NORP"", ""start"": 144, ""end"": 153, ""cms"": null}, {""text"": ""Gainsborough"", ""type"": ""GPE"", ""start"": 154, ""end"": 166, ""cms"": null}, {""text"": ""Shard"", ""type"": ""FAC"", ""start"": 227, ""end"": 232, ""cms"": null}]"	54
1700	But translating vision into reality is not going to be straightforward, as a more realistic, parallel OPLC narrative has long acknowledged.	"[{""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 102, ""end"": 106, ""cms"": null}]"	54
1701	"

This pair of hulking piles - an office block and ""an upmarket shed"" as one candid member of the tour party described them - were erected with Olympic requirements in mind, not legacy ones."	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 73, ""end"": 76, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 144, ""end"": 151, ""cms"": null}]"	54
1702	The OPLC and Hackney Council, which has invested great job-creation hopes and energies in the project, tried mightily to get the BBC to relocate the EastEnders operation to the broadcast centre, where it would have filled getting on for half the space.	"[{""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""Hackney Council"", ""type"": ""ORG"", ""start"": 13, ""end"": 28, ""cms"": null}, {""text"": ""BBC"", ""type"": ""ORG"", ""start"": 129, ""end"": 132, ""cms"": null}, {""text"": ""EastEnders"", ""type"": ""WORK_OF_ART"", ""start"": 149, ""end"": 159, ""cms"": null}, {""text"": ""half"", ""type"": ""CARDINAL"", ""start"": 237, ""end"": 241, ""cms"": null}]"	54
1703	They failed despite the park being awarded the E20 postcode of the soap's fictitious Walford setting.	"[{""text"": ""Walford"", ""type"": ""GPE"", ""start"": 85, ""end"": 92, ""cms"": null}]"	54
1704	"

That let-down bravely absorbed, the OPLC formally invited bids from potential tenants five weeks ago and is at pains to emphasise its own flexibility and that of the caverns it is seeking to populate."	"[{""text"": ""OPLC"", ""type"": ""ORG"", ""start"": 38, ""end"": 42, ""cms"": null}, {""text"": ""five weeks ago"", ""type"": ""DATE"", ""start"": 88, ""end"": 102, ""cms"": null}]"	54
1705	The worlds of games development, fashion, and movie post-production are all urged to look and inquire.	[]	54
1706	"Large anchor tenants are welcome to sub-let, multiple occupation would be just fine, the generation of ""growth and move on space"" for new companies would be marvellous too."	[]	54
1707	True, it takes 23 minutes to walk to the planned hub from Stratford station, but a bus shuttle service will cut that travel ordeal down to eight.	"[{""text"": ""23 minutes"", ""type"": ""TIME"", ""start"": 15, ""end"": 25, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 58, ""end"": 67, ""cms"": null}, {""text"": ""eight"", ""type"": ""CARDINAL"", ""start"": 139, ""end"": 144, ""cms"": null}]"	54
1708	"

"	[]	54
1709	"""It's really very open,"" chief executive Andrew Altman said."	"[{""text"": ""Andrew Altman"", ""type"": ""PERSON"", ""start"": 41, ""end"": 54, ""cms"": null}]"	54
1710	"""The space can be used in many ways."""	[]	54
1711	"Apparently the broadcast centre can be ""reconfigured into four separate buildings,"" if that seems like a good idea."	"[{""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 58, ""end"": 62, ""cms"": null}]"	54
1712	Extra windows can be installed in it as well.	[]	54
1713	The closing date for offers is 2 December.	"[{""text"": ""2 December"", ""type"": ""DATE"", ""start"": 31, ""end"": 41, ""cms"": null}]"	54
1714	Preferred bidders will, with luck, be announced next June.	"[{""text"": ""next June"", ""type"": ""DATE"", ""start"": 48, ""end"": 57, ""cms"": null}]"	54
1715	The two buildings should be re-fitted for companies to function in by spring 2013.	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 4, ""end"": 7, ""cms"": null}, {""text"": ""spring 2013"", ""type"": ""DATE"", ""start"": 70, ""end"": 81, ""cms"": null}]"	54
1716	A commercial district knee-deep in tumbleweed does not bear thinking about.	[]	54
1717	"Cutting-edge creative types in all their, ah, vibrant diversity, can ""take a look around"" right here."	[]	54
1718	"The verdict on whether London or Doha hosts the 2017 World Championships will have ramifications for British athletics, the bidding team and the future of the Olympic stadium

"	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 23, ""end"": 29, ""cms"": null}, {""text"": ""Doha"", ""type"": ""GPE"", ""start"": 33, ""end"": 37, ""cms"": null}, {""text"": ""2017"", ""type"": ""DATE"", ""start"": 48, ""end"": 52, ""cms"": null}, {""text"": ""World Championships"", ""type"": ""EVENT"", ""start"": 53, ""end"": 72, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 101, ""end"": 108, ""cms"": null}]"	201
1719	When Jodie Williams, the great hope of British sprinting, joins forces with the UK Athletics delegation in Monaco bidding to bring the World Athletics Championships to London, there will be more at stake than simply making it third time lucky in securing the event.	"[{""text"": ""Jodie Williams"", ""type"": ""PERSON"", ""start"": 5, ""end"": 19, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""UK Athletics"", ""type"": ""ORG"", ""start"": 80, ""end"": 92, ""cms"": null}, {""text"": ""Monaco"", ""type"": ""GPE"", ""start"": 107, ""end"": 113, ""cms"": null}, {""text"": ""the World Athletics Championships"", ""type"": ""EVENT"", ""start"": 131, ""end"": 164, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 168, ""end"": 174, ""cms"": null}, {""text"": ""third"", ""type"": ""ORDINAL"", ""start"": 226, ""end"": 231, ""cms"": null}]"	201
1720	"

"	[]	201
1721	Amid the high hopes and dashed dreams of a principality long associated with desperate spins of the roulette wheel, Lord Coe will join the mayor of London, Boris Johnson, the sports minister, Hugh Robertson, the UK Athletics chairman, Ed Warner, and the chair of the Olympic Park Legacy Company, Baroness Ford, in an attempt to beat Doha to the prize on Friday.	"[{""text"": ""Coe"", ""type"": ""PERSON"", ""start"": 121, ""end"": 124, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 148, ""end"": 154, ""cms"": null}, {""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 156, ""end"": 169, ""cms"": null}, {""text"": ""Hugh Robertson"", ""type"": ""PERSON"", ""start"": 192, ""end"": 206, ""cms"": null}, {""text"": ""UK Athletics"", ""type"": ""ORG"", ""start"": 212, ""end"": 224, ""cms"": null}, {""text"": ""Ed Warner"", ""type"": ""PERSON"", ""start"": 235, ""end"": 244, ""cms"": null}, {""text"": ""the Olympic Park Legacy Company"", ""type"": ""ORG"", ""start"": 263, ""end"": 294, ""cms"": null}, {""text"": ""Ford"", ""type"": ""PERSON"", ""start"": 305, ""end"": 309, ""cms"": null}, {""text"": ""Doha"", ""type"": ""GPE"", ""start"": 333, ""end"": 337, ""cms"": null}, {""text"": ""Friday"", ""type"": ""DATE"", ""start"": 354, ""end"": 360, ""cms"": null}]"	201
